tweet_id,timestamp,source_basic,text,name,dog_stage,retweet_count,favorite_count,dog_rating
802239329049477120,2016-11-25 19:55:35,IPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,puppo,2451.0,8621.0,1.2
801958328846974976,2016-11-25 01:18:59,IPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,,1592.0,7347.0,1.2
801538201127157760,2016-11-23 21:29:33,IPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,,1948.0,7793.0,1.2
801285448605831168,2016-11-23 04:45:12,IPhone,oh h*ck 10/10 https://t.co/bC69RrW559,None,,770.0,5721.0,1.0
801167903437357056,2016-11-22 20:58:07,IPhone,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Milo,,5492.0,23097.0,1.3
801115127852503040,2016-11-22 17:28:25,IPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,pupper,1982.0,7660.0,1.2
800751577355128832,2016-11-21 17:23:47,IPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,,2618.0,10070.0,1.2
800513324630806528,2016-11-21 01:37:04,IPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,,2817.0,12457.0,1.1
800459316964663297,2016-11-20 22:02:27,IPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,None,pupper,2056.0,9020.0,1.2
800388270626521089,2016-11-20 17:20:08,IPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Doc,floofer,2630.0,10575.0,1.2
800141422401830912,2016-11-20 00:59:15,IPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,,2383.0,14467.0,1.3
800018252395122689,2016-11-19 16:49:49,IPhone,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,None,doggo,12264.0,26791.0,1.1
799757965289017345,2016-11-18 23:35:32,IPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,Sobe,doggo,1999.0,7937.0,1.3
799422933579902976,2016-11-18 01:24:14,IPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Longfellow,,1793.0,7665.0,1.2
799297110730567681,2016-11-17 17:04:16,IPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Jeffrey,,2552.0,9364.0,1.1
799063482566066176,2016-11-17 01:35:54,IPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,,2335.0,7665.0,1.1
798933969379225600,2016-11-16 17:01:16,IPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,,4143.0,12382.0,1.2
798925684722855936,2016-11-16 16:28:21,IPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,,1355.0,7139.0,1.1
798209839306514432,2016-11-14 17:03:50,IPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,,2418.0,9897.0,1.3
797971864723324932,2016-11-14 01:18:12,IPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,None,pupper,2880.0,10915.0,1.2
797545162159308800,2016-11-12 21:02:38,IPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,,4604.0,13826.0,1.2
797236660651966464,2016-11-12 00:36:46,IPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,,6135.0,18871.0,1.2
796865951799083009,2016-11-11 00:03:42,IPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,,1825.0,7283.0,1.2
796759840936919040,2016-11-10 17:02:03,IPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,,2820.0,11172.0,1.1
796484825502875648,2016-11-09 22:49:15,IPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,None,doggo,1645.0,7159.0,1.2
796387464403357696,2016-11-09 16:22:22,IPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,,3878.0,10423.0,1.2
796149749086875649,2016-11-09 00:37:46,IPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,Ruby,,13325.0,30395.0,1.1
796116448414461957,2016-11-08 22:25:27,IPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,None,,2244.0,8614.0,1.1
796080075804475393,2016-11-08 20:00:55,IPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Yogi,,2158.0,8004.0,1.2
796031486298386433,2016-11-08 16:47:50,IPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Daisy,,3492.0,10238.0,1.3
795464331001561088,2016-11-07 03:14:10,IPhone,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,None,doggo,21890.0,46616.0,1.3
795400264262053889,2016-11-06 22:59:35,IPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Brody,,2676.0,9465.0,1.2
795076730285391872,2016-11-06 01:33:58,IPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Bailey,,5079.0,15302.0,1.1
794926597468000259,2016-11-05 15:37:24,IPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Mack,,2153.0,9651.0,1.2
794332329137291264,2016-11-04 00:15:59,IPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Nimbus,,2529.0,9101.0,1.2
794205286408003585,2016-11-03 15:51:10,IPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Laika,pupper,3103.0,8742.0,1.4
793962221541933056,2016-11-02 23:45:19,IPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Maximus,,4557.0,15856.0,1.2
793845145112371200,2016-11-02 16:00:06,IPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Clark,,1739.0,8748.0,1.3
793601777308463104,2016-11-01 23:53:02,IPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Dobby,,1511.0,7544.0,1.2
793500921481273345,2016-11-01 17:12:16,IPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Fiona,,2225.0,10082.0,1.2
793286476301799424,2016-11-01 03:00:09,IPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Moreton,,8572.0,23280.0,1.3
793271401113350145,2016-11-01 02:00:14,IPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Dave,,2239.0,8225.0,1.2
793256262322548741,2016-11-01 01:00:05,IPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,None,,7773.0,18867.0,1.2
793241302385262592,2016-11-01 00:00:38,IPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Tucker,,3064.0,9950.0,1.3
793226087023144960,2016-10-31 23:00:11,IPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Juno,,2706.0,9258.0,1.1
793210959003287553,2016-10-31 22:00:04,IPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Maude,,2600.0,8446.0,1.0
793195938047070209,2016-10-31 21:00:23,IPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Lily,puppo,5257.0,14396.0,1.2
793180763617361921,2016-10-31 20:00:05,IPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Newt,,1858.0,6534.0,1.1
793165685325201412,2016-10-31 19:00:10,IPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Benji,,2620.0,8871.0,1.2
793150605191548928,2016-10-31 18:00:14,IPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Nida,,1592.0,5832.0,1.1
793135492858580992,2016-10-31 17:00:11,IPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,None,,2348.0,6056.0,1.3
793120401413079041,2016-10-31 16:00:13,IPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Robin,,3671.0,11989.0,1.1
792913359805018113,2016-10-31 02:17:31,IPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,Nil,,3698.0,13539.0,1.3
792883833364439040,2016-10-31 00:20:11,IPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Bailey,,3991.0,10677.0,1.2
792773781206999040,2016-10-30 17:02:53,IPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Monster,,1569.0,6979.0,1.2
792394556390137856,2016-10-29 15:55:58,IPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,Bebe,,4005.0,12671.0,1.2
792050063153438720,2016-10-28 17:07:05,IPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Remus,,1666.0,6763.0,1.1
791672322847637504,2016-10-27 16:06:04,IPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,None,,2918.0,11109.0,1.3
791406955684368384,2016-10-26 22:31:36,IPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Levi,,3845.0,12458.0,1.2
791312159183634433,2016-10-26 16:14:55,IPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Mabel,,2358.0,8298.0,1.2
790987426131050500,2016-10-25 18:44:32,IPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Misty,,1981.0,9285.0,1.2
790946055508652032,2016-10-25 16:00:09,IPhone,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Betty,puppo,4372.0,15824.0,1.2
790698755171364864,2016-10-24 23:37:28,IPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Mosby,,1798.0,7782.0,1.2
790581949425475584,2016-10-24 15:53:19,IPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Duke,,6623.0,19485.0,1.1
790337589677002753,2016-10-23 23:42:19,IPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,Maggie,,1763.0,7404.0,1.2
790277117346975746,2016-10-23 19:42:02,IPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Bruce,,2944.0,11862.0,1.1
789986466051088384,2016-10-23 00:27:05,IPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Happy,,2139.0,8777.0,1.2
789628658055020548,2016-10-22 00:45:17,IPhone,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Eli,,1638.0,7060.0,1.3
789599242079838210,2016-10-21 22:48:24,IPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Brownie,,1787.0,6356.0,1.2
789530877013393408,2016-10-21 18:16:44,IPhone,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Rizzy,,3148.0,11060.0,1.2
789268448748703744,2016-10-21 00:53:56,IPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Stella,,2435.0,8622.0,1.0
789137962068021249,2016-10-20 16:15:26,IPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Bo,,2600.0,9206.0,1.2
788908386943430656,2016-10-20 01:03:11,IPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Lucy,,11675.0,25985.0,1.1
788765914992902144,2016-10-19 15:37:03,IPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Butter,,9632.0,25811.0,1.2
788412144018661376,2016-10-18 16:11:17,IPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Dexter,,4908.0,14670.0,1.1
788178268662984705,2016-10-18 00:41:57,IPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,None,,1967.0,6866.0,1.3
788150585577050112,2016-10-17 22:51:57,IPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Leo,,1196.0,5770.0,1.3
788039637453406209,2016-10-17 15:31:05,IPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,None,,1220.0,5772.0,1.2
787810552592695296,2016-10-17 00:20:47,IPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,Frank,,2832.0,8131.0,1.1
787717603741622272,2016-10-16 18:11:26,IPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,Tonks,puppo,2578.0,9683.0,1.3
787397959788929025,2016-10-15 21:01:17,IPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,Moose,,2657.0,10304.0,1.1
787322443945877504,2016-10-15 16:01:13,IPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Lincoln,,1621.0,7366.0,1.0
786963064373534720,2016-10-14 16:13:10,IPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Rory,,7404.0,25194.0,1.2
786709082849828864,2016-10-13 23:23:56,IPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",Logan,,5710.0,17321.0,7.5
786664955043049472,2016-10-13 20:28:35,IPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",None,,2359.0,10023.0,1.2
786595970293370880,2016-10-13 15:54:28,IPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Dale,,2903.0,8948.0,1.1
786363235746385920,2016-10-13 00:29:39,IPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,Rizzo,doggo,3206.0,10248.0,1.3
786233965241827333,2016-10-12 15:55:59,IPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,Mattie,,4358.0,14355.0,1.1
785927819176054784,2016-10-11 19:39:28,IPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Lucy,,2974.0,10769.0,1.2
785872687017132033,2016-10-11 16:00:24,IPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,Rusty,,1667.0,6319.0,1.2
785639753186217984,2016-10-11 00:34:48,IPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,Pinot,doggo,2100.0,7436.0,1.0
785533386513321988,2016-10-10 17:32:08,IPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,Dallas,,1832.0,8554.0,1.1
785264754247995392,2016-10-09 23:44:41,IPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,Doc,,1513.0,6879.0,1.2
785170936622350336,2016-10-09 17:31:53,IPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Hero,,4482.0,11324.0,1.1
784826020293709826,2016-10-08 18:41:19,IPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,Rusty,,3000.0,9549.0,1.3
784517518371221505,2016-10-07 22:15:26,IPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Frankie,,2356.0,8462.0,1.1
784431430411685888,2016-10-07 16:33:21,IPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,Stormy,,1181.0,5431.0,1.2
783839966405230592,2016-10-06 01:23:05,IPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,Riley,,10003.0,28287.0,1.3
783821107061198850,2016-10-06 00:08:09,IPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,Mairi,,1822.0,6953.0,1.2
783695101801398276,2016-10-05 15:47:27,IPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Loomis,,2981.0,9837.0,1.2
783466772167098368,2016-10-05 00:40:09,IPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,Finn,,2073.0,7937.0,1.1
783391753726550016,2016-10-04 19:42:03,IPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Godi,,5073.0,15944.0,1.3
783334639985389568,2016-10-04 15:55:06,IPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Dave,,10839.0,27381.0,1.2
783085703974514689,2016-10-03 23:25:55,IPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,Earl,,2016.0,7703.0,1.1
782969140009107456,2016-10-03 15:42:44,IPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Cali,,6865.0,22753.0,1.2
782747134529531904,2016-10-03 01:00:34,IPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,Deacon,doggo,1316.0,7050.0,1.1
782722598790725632,2016-10-02 23:23:04,IPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Penny,,4995.0,16229.0,1.0
782598640137187329,2016-10-02 15:10:30,IPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,Timmy,,1763.0,7366.0,1.1
782305867769217024,2016-10-01 19:47:08,IPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Sampson,doggo,5113.0,15657.0,1.2
781955203444699136,2016-09-30 20:33:43,IPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,Chipson,,3126.0,10528.0,1.1
781661882474196992,2016-09-30 01:08:10,IPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,None,,2510.0,9844.0,0.5
781524693396357120,2016-09-29 16:03:01,IPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,None,,5124.0,19526.0,1.2
781251288990355457,2016-09-28 21:56:36,IPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,Oakley,,1922.0,7897.0,1.1
781163403222056960,2016-09-28 16:07:23,IPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",None,,2572.0,9249.0,1.0
780931614150983680,2016-09-28 00:46:20,IPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,None,puppo,6708.0,20430.0,1.3
780858289093574656,2016-09-27 19:54:58,IPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Dash,,1856.0,6777.0,1.0
780800785462489090,2016-09-27 16:06:28,IPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,Koda,,1198.0,5174.0,1.1
780601303617732608,2016-09-27 02:53:48,IPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Hercules,,3115.0,11391.0,1.2
780543529827336192,2016-09-26 23:04:13,IPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,None,,1623.0,5930.0,1.2
780459368902959104,2016-09-26 17:29:48,IPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Bear,,1000.0,4981.0,1.1
780192070812196864,2016-09-25 23:47:39,IPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,None,,2076.0,8180.0,1.1
779834332596887552,2016-09-25 00:06:08,IPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Scout,,6480.0,17695.0,1.1
779377524342161408,2016-09-23 17:50:56,IPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,None,pupper,2873.0,8224.0,1.2
779123168116150273,2016-09-23 01:00:13,IPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,Reggie,,,,1.2
779056095788752897,2016-09-22 20:33:42,IPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,None,,4192.0,13838.0,1.3
778990705243029504,2016-09-22 16:13:51,IPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,Jay,,6632.0,18678.0,1.1
778748913645780993,2016-09-22 00:13:04,IPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Mya,,1203.0,6436.0,1.1
778650543019483137,2016-09-21 17:42:10,IPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",Strider,,1384.0,5404.0,1.0
778624900596654080,2016-09-21 16:00:17,IPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Penny,,940.0,4328.0,1.1
778408200802557953,2016-09-21 01:39:11,IPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,None,,3994.0,12827.0,1.4
778383385161035776,2016-09-21 00:00:35,IPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,Nala,,1018.0,5493.0,1.3
778286810187399168,2016-09-20 17:36:50,IPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Stanley,,3054.0,9704.0,1.1
778039087836069888,2016-09-20 01:12:28,IPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,None,pupper,2453.0,7956.0,1.2
778027034220126208,2016-09-20 00:24:34,IPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,Sophie,pupper,1489.0,6177.0,2.7
777885040357281792,2016-09-19 15:00:20,IPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Wesley,,1511.0,5981.0,0.3
777684233540206592,2016-09-19 01:42:24,IPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",None,,2716.0,10576.0,1.2
777621514455814149,2016-09-18 21:33:11,IPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,Derek,,2332.0,8188.0,1.2
777189768882946048,2016-09-17 16:57:35,IPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Jeffrey,,3972.0,13262.0,1.2
776813020089548800,2016-09-16 16:00:31,IPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,Solomon,,1111.0,4593.0,1.2
776477788987613185,2016-09-15 17:48:25,IPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,Huck,pupper,2549.0,8212.0,1.1
